SimulationID,SortedPayoff
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
999000,52.7063
999001,52.7123
999002,52.7152
999003,52.7245
999004,52.7427
999005,52.7479
999006,52.7481
999007,52.7549
999008,52.7644
999009,52.7847
999010,52.8025
999011,52.8111
999012,52.8156
999013,52.8308
999014,52.842
999015,52.8425
999016,52.8439
999017,52.868
999018,52.8738
999019,52.8747
999020,52.8942
999021,52.896
999022,52.8977
999023,52.9044
999024,52.9052
999025,52.9073
999026,52.9087
999027,52.9124
999028,52.9148
999029,52.918
999030,52.9381
999031,52.9522
999032,52.9762
999033,52.9765
999034,52.979
999035,52.9983
999036,53.0017
999037,53.0105
999038,53.0118
999039,53.014
999040,53.0244
999041,53.0254
999042,53.026
999043,53.035
999044,53.0377
999045,53.0484
999046,53.0565
999047,53.0712
999048,53.0786
999049,53.0827
999050,53.088
999051,53.11
999052,53.1372
999053,53.1534
999054,53.1665
999055,53.1853
999056,53.1917
999057,53.2038
999058,53.2071
999059,53.2159
999060,53.2227
999061,53.2312
999062,53.2422
999063,53.25
999064,53.2573
999065,53.272
999066,53.274
999067,53.2743
999068,53.2901
999069,53.2995
999070,53.3197
999071,53.3231
999072,53.3267
999073,53.3318
999074,53.3333
999075,53.3365
999076,53.3539
999077,53.3743
999078,53.3748
999079,53.4005
999080,53.4037
999081,53.4056
999082,53.4164
999083,53.4202
999084,53.4314
999085,53.4465
999086,53.4841
999087,53.502
999088,53.5094
999089,53.523
999090,53.5429
999091,53.5439
999092,53.546
999093,53.55
999094,53.562
999095,53.5683
999096,53.5747
999097,53.5753
999098,53.5934
999099,53.6022
999100,53.6028
999101,53.6082
999102,53.61
999103,53.6272
999104,53.6293
999105,53.6407
999106,53.6929
999107,53.6975
999108,53.7085
999109,53.7302
999110,53.7306
999111,53.7314
999112,53.733
999113,53.7495
999114,53.7547
999115,53.7815
999116,53.7838
999117,53.7888
999118,53.8055
999119,53.8069
999120,53.8107
999121,53.8119
999122,53.8165
999123,53.8185
999124,53.841
999125,53.8509
999126,53.8686
999127,53.8798
999128,53.8852
999129,53.8932
999130,53.9016
999131,53.9205
999132,53.926
999133,53.9341
999134,53.9591
999135,53.9593
999136,53.9786
999137,53.9984
999138,54.0275
999139,54.0319
999140,54.0734
999141,54.0742
999142,54.0754
999143,54.0785
999144,54.0951
999145,54.1222
999146,54.127
999147,54.1279
999148,54.134
999149,54.1352
999150,54.1374
999151,54.1397
999152,54.1442
999153,54.1446
999154,54.1451
999155,54.1534
999156,54.1555
999157,54.1928
999158,54.1991
999159,54.237
999160,54.2472
999161,54.2566
999162,54.2645
999163,54.2659
999164,54.2776
999165,54.2776
999166,54.2849
999167,54.2884
999168,54.2908
999169,54.2914
999170,54.3178
999171,54.3273
999172,54.3314
999173,54.3429
999174,54.3568
999175,54.3607
999176,54.3633
999177,54.3701
999178,54.3994
999179,54.41
999180,54.4145
999181,54.4396
999182,54.4463
999183,54.4529
999184,54.4749
999185,54.4786
999186,54.4795
999187,54.5029
999188,54.5093
999189,54.5125
999190,54.5157
999191,54.5435
999192,54.5538
999193,54.5855
999194,54.593
999195,54.5971
999196,54.6223
999197,54.6243
999198,54.6609
999199,54.6647
999200,54.6815
999201,54.6854
999202,54.6979
999203,54.6987
999204,54.703
999205,54.7125
999206,54.7404
999207,54.7437
999208,54.7451
999209,54.7461
999210,54.7544
999211,54.8091
999212,54.8115
999213,54.8171
999214,54.8273
999215,54.8401
999216,54.8482
999217,54.8485
999218,54.8524
999219,54.8538
999220,54.8558
999221,54.8593
999222,54.8595
999223,54.8595
999224,54.8605
999225,54.8638
999226,54.8708
999227,54.8713
999228,54.8846
999229,54.896
999230,54.9161
999231,54.9189
999232,54.9223
999233,54.923
999234,54.9397
999235,54.9405
999236,54.9526
999237,54.9749
999238,54.9858
999239,54.9951
999240,54.9961
999241,55.0681
999242,55.0716
999243,55.0995
999244,55.1246
999245,55.1437
999246,55.1515
999247,55.1541
999248,55.1552
999249,55.1716
999250,55.2068
999251,55.2082
999252,55.2519
999253,55.2736
999254,55.298
999255,55.3024
999256,55.3058
999257,55.3263
999258,55.3387
999259,55.3407
999260,55.3623
999261,55.3757
999262,55.4315
999263,55.4494
999264,55.4759
999265,55.4882
999266,55.4903
999267,55.4931
999268,55.5032
999269,55.514
999270,55.5295
999271,55.5574
999272,55.5589
999273,55.562
999274,55.5676
999275,55.569
999276,55.5869
999277,55.5911
999278,55.6152
999279,55.6317
999280,55.6387
999281,55.6631
999282,55.7041
999283,55.7124
999284,55.735
999285,55.7467
999286,55.7563
999287,55.7726
999288,55.7881
999289,55.7892
999290,55.8008
999291,55.811
999292,55.8149
999293,55.8238
999294,55.8338
999295,55.8361
999296,55.8578
999297,55.8601
999298,55.8994
999299,55.9081
999300,55.9284
999301,55.9328
999302,55.9482
999303,55.9517
999304,55.971
999305,55.9751
999306,55.9883
999307,56.0028
999308,56.0101
999309,56.0159
999310,56.016
999311,56.0319
999312,56.0532
999313,56.0545
999314,56.0634
999315,56.0636
999316,56.0974
999317,56.1022
999318,56.1042
999319,56.1074
999320,56.1189
999321,56.1251
999322,56.1451
999323,56.1791
999324,56.1801
999325,56.1815
999326,56.2113
999327,56.2242
999328,56.2418
999329,56.2436
999330,56.2472
999331,56.2486
999332,56.2604
999333,56.2609
999334,56.2612
999335,56.2824
999336,56.2829
999337,56.2839
999338,56.3028
999339,56.3316
999340,56.3531
999341,56.359
999342,56.3744
999343,56.3911
999344,56.4167
999345,56.4736
999346,56.4751
999347,56.4865
999348,56.5115
999349,56.5298
999350,56.5518
999351,56.5704
999352,56.6017
999353,56.6272
999354,56.6315
999355,56.6369
999356,56.6382
999357,56.6599
999358,56.6687
999359,56.6716
999360,56.6731
999361,56.6893
999362,56.6931
999363,56.7015
999364,56.7121
999365,56.7149
999366,56.7198
999367,56.7303
999368,56.7688
999369,56.7818
999370,56.7824
999371,56.7864
999372,56.7918
999373,56.8164
999374,56.8199
999375,56.837
999376,56.8572
999377,56.8607
999378,56.8642
999379,56.8669
999380,56.8769
999381,56.9287
999382,56.9314
999383,56.9369
999384,56.9645
999385,56.9826
999386,56.9834
999387,56.9952
999388,57.015
999389,57.0246
999390,57.0345
999391,57.0397
999392,57.0446
999393,57.046
999394,57.0466
999395,57.0519
999396,57.0825
999397,57.0854
999398,57.0949
999399,57.0971
999400,57.0988
999401,57.1367
999402,57.1908
999403,57.1933
999404,57.2144
999405,57.231
999406,57.2498
999407,57.2516
999408,57.2681
999409,57.2701
999410,57.2967
999411,57.3027
999412,57.3065
999413,57.3122
999414,57.3155
999415,57.3311
999416,57.3429
999417,57.3653
999418,57.369
999419,57.3845
999420,57.4186
999421,57.4206
999422,57.4299
999423,57.4345
999424,57.4415
999425,57.4444
999426,57.4659
999427,57.468
999428,57.5106
999429,57.5693
999430,57.5701
999431,57.593
999432,57.6185
999433,57.6216
999434,57.6334
999435,57.6466
999436,57.6786
999437,57.6832
999438,57.6875
999439,57.6875
999440,57.7067
999441,57.714
999442,57.745
999443,57.7587
999444,57.7647
999445,57.765
999446,57.7667
999447,57.8763
999448,57.9225
999449,57.952
999450,57.9691
999451,58.0139
999452,58.0173
999453,58.0889
999454,58.1037
999455,58.1956
999456,58.2226
999457,58.2242
999458,58.2296
999459,58.2395
999460,58.2522
999461,58.2616
999462,58.2666
999463,58.2842
999464,58.2869
999465,58.3009
999466,58.3201
999467,58.3383
999468,58.3459
999469,58.3485
999470,58.3515
999471,58.3638
999472,58.4172
999473,58.4483
999474,58.4598
999475,58.4808
999476,58.5098
999477,58.5517
999478,58.5716
999479,58.6266
999480,58.6697
999481,58.7086
999482,58.7285
999483,58.7367
999484,58.784
999485,58.7866
999486,58.8024
999487,58.8065
999488,58.8085
999489,58.8194
999490,58.8271
999491,58.8366
999492,58.8434
999493,58.8448
999494,58.8743
999495,58.923
999496,58.9238
999497,58.9294
999498,58.9538
999499,58.959
999500,58.9647
999501,58.9836
999502,58.9965
999503,59.0006
999504,59.0515
999505,59.0968
999506,59.1113
999507,59.122
999508,59.123
999509,59.1276
999510,59.1334
999511,59.161
999512,59.1617
999513,59.1623
999514,59.1718
999515,59.2066
999516,59.2199
999517,59.2287
999518,59.2296
999519,59.2464
999520,59.2499
999521,59.2541
999522,59.2615
999523,59.2714
999524,59.3064
999525,59.357
999526,59.4099
999527,59.4171
999528,59.4296
999529,59.4303
999530,59.4473
999531,59.4651
999532,59.4927
999533,59.5146
999534,59.5154
999535,59.5425
999536,59.545
999537,59.5739
999538,59.5842
999539,59.6035
999540,59.6182
999541,59.6763
999542,59.7592
999543,59.771
999544,59.7951
999545,59.7999
999546,59.8062
999547,59.8118
999548,59.8267
999549,59.8543
999550,59.8786
999551,59.8837
999552,59.8948
999553,59.9055
999554,59.9232
999555,59.9252
999556,59.9835
999557,59.9883
999558,60.0257
999559,60.0386
999560,60.0396
999561,60.0397
999562,60.0622
999563,60.063
999564,60.1007
999565,60.1177
999566,60.1299
999567,60.1331
999568,60.1463
999569,60.1511
999570,60.1624
999571,60.1735
999572,60.2123
999573,60.2419
999574,60.276
999575,60.3128
999576,60.3141
999577,60.3159
999578,60.3392
999579,60.4228
999580,60.438
999581,60.4468
999582,60.4579
999583,60.5051
999584,60.5176
999585,60.529
999586,60.5339
999587,60.534
999588,60.5562
999589,60.5625
999590,60.5784
999591,60.5922
999592,60.6276
999593,60.6321
999594,60.6367
999595,60.6771
999596,60.7178
999597,60.7206
999598,60.7443
999599,60.7534
999600,60.7663
999601,60.7965
999602,60.8029
999603,60.8035
999604,60.8112
999605,60.8134
999606,60.8195
999607,60.8369
999608,60.8807
999609,60.8958
999610,60.901
999611,60.9425
999612,60.9571
999613,60.9652
999614,60.9747
999615,60.9794
999616,61.005
999617,61.0553
999618,61.0572
999619,61.0865
999620,61.1089
999621,61.1336
999622,61.144
999623,61.1709
999624,61.1769
999625,61.253
999626,61.2594
999627,61.2731
999628,61.2974
999629,61.3154
999630,61.3205
999631,61.4019
999632,61.406
999633,61.4166
999634,61.4462
999635,61.4544
999636,61.4872
999637,61.4905
999638,61.5458
999639,61.5522
999640,61.5559
999641,61.5713
999642,61.5826
999643,61.5862
999644,61.6021
999645,61.6122
999646,61.6456
999647,61.6571
999648,61.6714
999649,61.7057
999650,61.7139
999651,61.733
999652,61.7631
999653,61.7977
999654,61.8237
999655,61.8303
999656,61.8308
999657,61.8333
999658,61.8483
999659,61.8626
999660,61.8701
999661,61.9417
999662,61.9855
999663,62.0317
999664,62.059
999665,62.0773
999666,62.085
999667,62.0994
999668,62.1036
999669,62.1406
999670,62.1566
999671,62.1597
999672,62.174
999673,62.1873
999674,62.1898
999675,62.1963
999676,62.1997
999677,62.2264
999678,62.268
999679,62.2704
999680,62.283
999681,62.2853
999682,62.3062
999683,62.315
999684,62.318
999685,62.326
999686,62.3466
999687,62.3496
999688,62.4211
999689,62.4593
999690,62.4812
999691,62.5322
999692,62.5323
999693,62.5378
999694,62.6113
999695,62.6294
999696,62.6665
999697,62.7126
999698,62.7499
999699,62.7661
999700,62.7909
999701,62.7909
999702,62.7974
999703,62.8177
999704,62.9818
999705,63.0066
999706,63.008
999707,63.024
999708,63.1221
999709,63.1478
999710,63.1842
999711,63.2413
999712,63.2874
999713,63.3004
999714,63.3169
999715,63.3201
999716,63.3232
999717,63.34
999718,63.3677
999719,63.3841
999720,63.4236
999721,63.4354
999722,63.473
999723,63.4743
999724,63.4995
999725,63.513
999726,63.5317
999727,63.6991
999728,63.7827
999729,63.8302
999730,63.8611
999731,63.8613
999732,63.8635
999733,63.8669
999734,63.8674
999735,63.875
999736,63.882
999737,63.8823
999738,63.8883
999739,63.8889
999740,63.9459
999741,63.9689
999742,64.0537
999743,64.0568
999744,64.0624
999745,64.1325
999746,64.1874
999747,64.2376
999748,64.2808
999749,64.2858
999750,64.3248
999751,64.3477
999752,64.3768
999753,64.4042
999754,64.4344
999755,64.4466
999756,64.4544
999757,64.487
999758,64.5128
999759,64.5359
999760,64.6957
999761,64.789
999762,64.8156
999763,64.8393
999764,64.9061
999765,64.9081
999766,64.9135
999767,64.9305
999768,64.9519
999769,65.0617
999770,65.1934
999771,65.3227
999772,65.4327
999773,65.4916
999774,65.5256
999775,65.5402
999776,65.5708
999777,65.6174
999778,65.6208
999779,65.6275
999780,65.639
999781,65.6499
999782,65.6548
999783,65.7227
999784,65.7302
999785,65.736
999786,65.7558
999787,65.8238
999788,65.8517
999789,65.8631
999790,65.9926
999791,65.9934
999792,65.9935
999793,66.0394
999794,66.0517
999795,66.0551
999796,66.0887
999797,66.1089
999798,66.1413
999799,66.1645
999800,66.1942
999801,66.2905
999802,66.3881
999803,66.4125
999804,66.4355
999805,66.4787
999806,66.4909
999807,66.5256
999808,66.5974
999809,66.5994
999810,66.6408
999811,66.644
999812,66.6476
999813,66.7793
999814,66.8282
999815,66.9097
999816,66.9134
999817,66.9635
999818,67.0508
999819,67.2799
999820,67.395
999821,67.5564
999822,67.5942
999823,67.595
999824,67.6673
999825,67.6965
999826,67.7122
999827,67.7371
999828,67.7774
999829,67.892
999830,67.9902
999831,68.0831
999832,68.2187
999833,68.278
999834,68.3045
999835,68.3777
999836,68.3952
999837,68.3968
999838,68.4032
999839,68.4439
999840,68.5745
999841,68.5857
999842,68.6888
999843,68.6992
999844,68.8693
999845,68.9142
999846,69.2068
999847,69.3234
999848,69.3733
999849,69.4639
999850,69.5541
999851,69.5719
999852,69.5777
999853,69.6711
999854,69.6766
999855,69.7851
999856,69.7983
999857,69.8691
999858,69.9917
999859,70.0684
999860,70.1202
999861,70.1483
999862,70.3688
999863,70.3857
999864,70.4401
999865,70.5486
999866,70.5578
999867,70.6087
999868,70.6486
999869,70.7002
999870,70.7144
999871,70.7443
999872,70.8396
999873,70.8453
999874,70.8923
999875,70.9713
999876,71.0105
999877,71.0359
999878,71.123
999879,71.1669
999880,71.2239
999881,71.3008
999882,71.4178
999883,71.7352
999884,71.8242
999885,71.8542
999886,71.9013
999887,71.989
999888,72.2496
999889,72.3792
999890,72.4092
999891,72.5536
999892,72.7872
999893,72.8159
999894,72.8757
999895,72.9113
999896,73.0019
999897,73.0223
999898,73.3497
999899,73.3683
999900,73.3895
999901,73.5079
999902,73.5104
999903,73.5456
999904,73.5554
999905,73.6981
999906,73.6987
999907,73.8017
999908,73.8527
999909,74.2607
999910,74.2635
999911,74.2957
999912,74.3179
999913,74.6473
999914,74.6957
999915,74.8339
999916,74.96
999917,74.9898
999918,75.1325
999919,75.14
999920,75.1696
999921,75.1869
999922,75.2802
999923,75.3451
999924,75.6678
999925,75.909
999926,75.9962
999927,76.0686
999928,76.1541
999929,76.1719
999930,76.6005
999931,76.7744
999932,77.1449
999933,77.2111
999934,77.7019
999935,77.7256
999936,77.9265
999937,78.2879
999938,78.3055
999939,78.3347
999940,78.4603
999941,78.4779
999942,78.6715
999943,78.9946
999944,79.0429
999945,79.3234
999946,79.4884
999947,79.5891
999948,79.6806
999949,79.966
999950,80.0643
999951,80.081
999952,80.2632
999953,80.2656
999954,80.2927
999955,80.4369
999956,80.4581
999957,80.6839
999958,80.9982
999959,81.0091
999960,81.8073
999961,81.9803
999962,82.7371
999963,82.9975
999964,83.1725
999965,83.4528
999966,83.6501
999967,83.8628
999968,84.0822
999969,85.0726
999970,86.2568
999971,86.3725
999972,86.4385
999973,86.4939
999974,87.1321
999975,89.1169
999976,90.383
999977,90.804
999978,91.0933
999979,91.2448
999980,91.2545
999981,91.7666
999982,92.7198
999983,93.1003
999984,93.3853
999985,93.5649
999986,93.8918
999987,94.6917
999988,95.9515
999989,95.9818
999990,97.0804
999991,99.0594
999992,99.201
999993,99.3413
999994,100.558
999995,101.364
999996,107.724
999997,108.285
999998,111.037
999999,132.699
